-2.998953247070312500e+02
1.822806549072265625e+02
-9.604899287223815918e-01
3.674830675125122070e+00
-3.577316284179687500e+00
8.146944046020507812e+00
-8.624134063720703125e+00
-2.193516921997070312e+01
-5.601029872894287109e+00
-2.681281566619873047e+00
-9.418478965759277344e+00
1.842983841896057129e+00
-8.500918388366699219e+00
-2.922213077545166016e+00
1.867435932159423828e+00
-7.750684261322021484e+00
-3.298273801803588867e+00
-2.860081493854522705e-01
-8.229121208190917969e+00
-1.265041947364807129e+00
-5.735579013824462891e+00
-5.659865379333496094e+00
-2.639647483825683594e+00
-1.439126133918762207e+00
-3.976479530334472656e+00
-2.092158079147338867e+00
-1.307043313980102539e+00
-2.393559694290161133e+00
-1.783474326133728027e+00
-1.092532128095626831e-01
-1.908162951469421387e+00
-1.597896218299865723e+00
3.703838884830474854e-01
7.591656446456909180e-01
3.014667630195617676e-01
-7.255924940109252930e-01
1.520344495773315430e+00
1.847986727952957153e-01
-3.501208722591400146e-01
-8.936694860458374023e-01
